 	Mean1	Mean2	Mean3	Mean4	Mean5	Mean6	Mean7	Mean8	Mean9	Mean10	Mean11	Mean12	Mean13	Mean14	Mean15	Mean16	Mean17	Mean18	Mean19	Mean20	Mean21	Mean22	Mean23	Mean24	Mean25	Mean26	Mean27	Mean28	Mean29	Mean30	Mean31	Mean32	Mean33	Mean34	Mean35	Mean36	Mean37	Mean38	Mean39	Mean40	Mean41	Mean42	Mean43	Mean44	Mean45	Mean46	Mean47	Mean48	Mean49	Mean50	Mean51	Mean52	Mean53	Mean54	Mean55	Mean56	Mean57	Mean58	Mean59	Mean60	Mean61	Mean62
1318	1014.500	993.941	861.439	3166.818	864.615	1118.250	693.923	547.000	760.000	446.364	598.024	774.000	487.920	559.885	2190.049	2290.514	1458.594	1426.588	1828.680	1133.378	1066.882	788.244	880.212	1132.711	1087.514	1240.846	976.071	881.778	616.429	1001.656	803.853	1152.903	1066.500	969.744	1201.682	1120.167	1149.513	1230.429	1348.368	1514.073	858.541	920.784	1180.312	798.077	1174.692	718.406	766.095	897.762	1324.294	779.692	1225.154	1138.118	889.344	797.378	804.667	1365.545	843.353	936.432	831.100	767.406	1080.938	473.800
1319	933.023	980.971	858.829	3295.682	875.019	1086.500	767.205	524.080	748.485	446.515	584.333	751.564	494.240	562.865	2164.439	2206.771	1455.062	1364.823	1660.280	1061.867	1062.500	824.733	848.242	1127.822	1144.432	1255.359	968.857	909.370	610.000	923.562	800.853	1158.161	1054.812	917.154	1198.614	1108.357	1160.769	1209.714	1261.684	1594.455	835.108	923.838	1082.312	779.346	1194.615	705.594	752.810	905.000	1310.529	748.904	1183.769	1090.294	893.906	749.703	791.762	1239.273	856.382	890.000	827.433	752.125	1031.188	470.033
1320	903.091	981.882	846.805	3285.273	883.827	1035.250	683.590	476.360	728.970	410.394	572.929	701.897	484.320	595.846	2134.366	2174.857	1420.875	1358.412	1453.500	993.067	989.853	792.689	796.758	1094.600	1110.946	1212.000	960.750	929.963	594.829	882.719	778.882	1108.806	998.250	893.462	1156.886	1092.405	1128.462	1209.107	1168.316	1668.255	835.351	888.000	1021.000	756.538	1190.231	714.719	733.190	891.524	1392.941	719.173	1152.038	1029.510	873.125	733.487	761.143	1081.477	819.324	878.297	816.767	734.438	1008.688	450.917
1321	941.682	1052.677	903.781	3310.523	937.365	1087.625	696.820	495.960	804.667	524.242	636.643	780.744	542.480	645.346	2187.585	2308.829	1560.219	1458.088	1360.160	1074.067	1097.706	881.111	906.000	1347.889	1199.784	1325.128	952.250	944.852	637.286	990.969	882.676	1235.290	1059.031	946.615	1317.250	1231.119	1139.282	1308.250	1373.579	2075.236	1245.270	982.054	1035.438	831.808	1224.846	799.906	859.857	995.905	1471.765	871.250	1221.769	1084.627	934.125	819.513	862.929	1046.159	927.441	977.405	912.867	818.469	1132.438	533.400
1322	972.341	1128.353	953.366	3379.477	957.577	1136.562	707.949	475.440	828.394	726.758	689.214	803.154	522.400	703.192	2388.342	2532.914	1744.688	1434.323	1280.900	1177.489	1229.441	943.356	957.727	1577.756	1312.351	1414.231	1035.893	996.482	710.571	1068.844	949.353	1348.226	1111.781	1011.974	1413.750	1375.786	1264.949	1518.964	1619.579	2320.509	1413.703	1089.730	1102.312	939.308	1364.423	812.406	1187.905	1137.476	1586.147	992.154	1370.000	1154.294	1023.750	868.081	905.214	1041.977	991.029	974.405	998.800	902.500	1208.500	590.633
1323	997.341	1144.118	959.976	3235.250	947.615	1180.719	759.692	486.600	908.849	822.151	722.690	849.615	559.280	843.135	2482.805	2565.543	1764.812	1480.765	1225.620	1152.556	1233.118	943.022	952.849	1505.667	1276.568	1435.538	1047.357	1042.185	702.829	1059.750	978.912	1403.581	1166.531	994.667	1396.000	1342.190	1305.949	1609.250	1681.421	2222.946	1316.378	1132.514	1167.062	976.615	1433.346	832.688	1402.857	1086.619	1627.471	1353.923	1465.538	1171.686	1025.125	869.946	931.214	1021.227	996.176	1019.513	1024.333	861.688	1231.156	602.617
1324	983.455	1140.206	929.951	3092.500	976.885	1201.469	747.205	470.320	894.091	788.121	704.905	864.051	557.320	913.058	2449.171	2599.971	1763.969	1548.529	1100.560	1133.156	1184.441	1076.800	930.576	1388.400	1295.324	1491.256	1085.964	999.407	677.143	1032.125	964.971	1416.645	1152.719	936.333	1355.091	1307.429	1309.359	1694.464	1535.368	2056.691	1269.568	1204.216	1120.750	904.731	1420.615	858.312	1453.190	1046.952	1643.353	1324.577	1419.500	1169.765	1031.906	860.351	946.810	966.727	1008.706	981.108	981.200	848.469	1204.156	568.450
1325	904.636	1113.765	873.073	2932.273	935.154	1138.812	709.308	451.360	864.758	718.364	676.429	784.513	507.800	855.288	2348.366	2556.314	1635.062	1521.677	1028.800	1103.111	1076.882	1398.867	889.545	1315.444	1257.757	1454.051	1081.750	983.667	641.171	954.406	922.118	1297.452	1040.844	874.718	1253.500	1215.119	1250.333	1563.786	1435.105	1873.455	1125.865	1253.784	1058.062	866.500	1346.731	795.938	1570.238	970.619	1504.235	1264.442	1299.154	1098.196	982.750	816.270	883.262	873.886	946.382	953.324	966.133	803.688	1122.938	541.683
1326	865.773	1055.118	860.415	2781.318	869.212	1092.969	674.051	439.640	830.000	653.364	654.524	778.923	489.960	765.923	2280.976	2426.771	1558.750	1550.912	994.200	1042.556	1027.882	1339.444	860.000	1264.578	1185.595	1444.231	1032.429	971.815	633.886	955.969	878.000	1224.355	996.250	881.180	1320.159	1187.286	1189.615	1550.857	1659.684	1753.709	1043.000	1159.081	1081.188	840.885	1270.846	788.281	1569.571	978.667	1483.147	1163.519	1172.115	1029.020	938.719	778.703	823.357	810.364	914.206	920.243	872.367	766.812	1136.125	510.200
1327	890.318	1047.118	865.268	2808.068	847.000	1095.281	712.846	424.280	789.000	581.909	640.333	775.256	475.760	726.327	2318.098	2432.000	1575.938	1587.059	1017.060	1028.000	1021.059	1215.911	844.485	1303.778	1196.054	1398.333	1069.714	944.963	642.743	943.125	855.206	1218.613	1009.281	879.359	1399.250	1167.786	1221.667	1558.357	1812.053	1742.000	1020.405	1117.459	1136.562	818.308	1299.000	777.281	1472.619	967.905	1500.177	1105.385	1092.346	1005.373	956.125	777.216	816.000	797.114	903.971	916.216	856.467	768.719	1120.750	528.450
1328	837.000	1038.912	841.049	2619.273	842.981	1058.094	671.462	410.480	749.909	543.303	629.381	752.128	482.000	664.135	2267.390	2410.057	1565.375	1582.853	977.300	1030.622	1019.500	1124.444	836.212	1285.022	1137.000	1383.667	1042.036	921.000	617.029	955.562	846.676	1161.774	997.031	868.308	1431.705	1158.976	1183.744	1592.536	2121.210	1710.964	988.162	1111.405	1138.875	819.962	1281.500	765.875	1455.286	969.238	1470.706	1062.769	1011.654	969.392	931.281	773.162	796.429	798.205	909.941	899.270	821.400	735.531	1117.562	492.517
1329	837.205	995.647	835.610	2472.500	804.327	1054.406	644.180	412.560	722.485	508.606	595.262	725.718	465.320	639.500	2211.854	2313.829	1489.406	1481.588	955.960	1067.689	998.647	1022.711	817.515	1226.533	1124.432	1317.974	1009.536	912.667	592.057	935.750	831.618	1072.839	975.438	901.923	1426.341	1115.190	1114.974	1485.643	2192.684	1657.273	900.270	1045.486	1099.938	809.269	1251.731	724.781	1375.714	919.810	1408.441	976.365	948.462	956.294	930.812	743.676	755.214	774.545	878.441	909.189	818.600	734.688	1071.625	470.850
1330	833.477	988.000	846.634	2342.955	802.038	1000.062	655.872	411.880	652.212	479.606	594.000	714.897	472.920	592.404	2199.829	2292.428	1505.125	1414.559	883.780	1059.444	953.176	975.022	777.697	1258.444	1114.595	1238.564	1039.857	940.000	600.800	984.719	819.235	1089.290	984.656	852.923	1332.114	1079.071	1076.385	1376.821	2158.316	1535.455	878.054	1003.513	1075.688	796.654	1255.500	712.188	1309.810	916.190	1376.088	939.500	894.500	904.412	946.094	739.513	749.048	777.705	857.176	903.351	805.100	737.875	1024.688	459.317
1331	841.795	972.147	843.976	2273.977	794.288	1017.281	631.769	409.760	638.545	460.091	603.571	690.513	465.640	586.712	2224.073	2190.314	1479.875	1364.059	845.260	1054.511	966.382	919.511	793.212	1238.711	1089.162	1222.487	1064.607	926.074	605.857	962.375	813.235	1058.000	974.875	865.718	1284.159	1118.643	1062.744	1284.821	2150.158	1468.854	882.784	958.676	1044.688	785.346	1218.462	713.656	1253.476	911.762	1399.735	961.096	865.808	909.078	915.031	746.892	758.024	764.432	868.882	886.513	808.000	715.000	999.656	463.700
1332	851.295	966.059	848.244	2183.864	797.423	1042.281	629.513	438.440	635.333	457.030	601.833	675.103	456.600	580.423	2240.658	2207.057	1476.375	1396.059	839.680	1094.711	952.618	907.511	804.909	1240.489	1086.811	1192.333	1085.786	929.741	611.743	977.938	822.059	1026.226	949.906	857.000	1258.364	1228.619	1044.410	1262.179	2178.053	1434.527	888.730	956.000	1076.625	818.385	1225.808	728.906	1332.905	973.857	1403.823	981.327	880.385	928.176	909.000	795.459	775.119	780.114	867.618	901.405	849.333	775.156	998.906	470.567
1333	875.000	960.176	838.122	2049.545	787.981	1037.875	660.872	435.200	659.030	482.727	615.690	646.641	452.080	575.558	2222.122	2119.886	1472.594	1364.529	785.460	1064.911	899.824	893.756	778.849	1293.556	1080.649	1153.513	1055.000	936.074	610.600	956.500	822.559	1003.258	939.594	843.718	1242.136	1277.476	1047.000	1215.571	2139.579	1351.636	879.838	943.135	1032.000	799.731	1207.269	692.906	1337.381	982.143	1357.735	977.288	841.038	891.686	894.188	787.892	750.524	780.273	871.206	913.270	816.700	767.438	1002.031	456.317
1334	853.932	951.029	828.561	1884.705	783.346	1038.000	648.641	416.320	620.303	453.758	602.429	641.282	452.800	553.673	2061.805	2176.914	1463.938	1346.794	740.900	1046.178	898.735	903.778	788.455	1337.956	1070.622	1149.949	1056.393	905.148	611.400	948.156	832.353	1015.129	943.656	827.615	1181.818	1281.857	1055.410	1229.607	2151.263	1383.764	880.703	977.757	1026.250	838.385	1262.000	714.812	1506.333	998.000	1375.529	955.250	832.038	917.745	914.438	773.351	732.905	781.773	854.000	909.081	826.067	766.906	991.938	463.750
1335	821.682	946.353	841.390	1781.045	784.673	1005.344	654.231	414.240	622.576	460.909	606.262	639.308	450.240	555.558	2018.049	2105.114	1401.250	1354.529	735.720	1025.467	872.559	911.844	814.303	1272.556	1071.324	1122.179	1013.107	939.667	595.943	910.469	822.735	931.613	939.250	809.667	1136.341	1237.310	1047.769	1193.429	2077.947	1354.255	860.108	991.487	987.812	814.808	1243.346	700.188	1369.143	964.810	1286.177	927.115	826.192	903.647	907.312	772.459	748.119	751.364	863.235	914.108	834.400	748.344	963.688	461.000
1336	997.455	1046.706	1033.781	1725.364	842.500	1133.188	712.974	679.280	684.576	531.000	658.405	664.385	467.760	601.212	2125.098	2231.657	1567.625	1417.029	1711.340	1245.089	1092.382	1021.733	984.606	1429.400	1396.000	1321.128	1039.143	991.000	661.600	990.969	915.412	1078.323	1092.344	955.205	1338.159	1926.214	1214.462	1405.036	2229.368	1568.673	963.892	1135.351	1108.812	864.269	1312.231	759.438	1410.619	1143.048	1455.147	1016.846	994.654	1023.353	1005.781	970.081	851.762	855.432	915.882	956.838	944.400	1026.875	1205.625	522.500
1337	1439.773	1049.294	1220.829	1670.136	859.000	1827.531	790.462	1283.200	729.091	722.303	719.667	739.692	500.560	631.846	2236.854	2276.057	1721.219	1554.000	3008.300	1425.333	1280.000	1080.222	1157.485	1483.911	1685.216	1407.846	1054.250	1001.444	671.057	1058.562	1007.794	1208.839	1246.875	1061.128	1520.659	2384.357	1403.128	1459.679	2298.263	1702.400	1073.649	1210.243	1216.562	936.846	1340.115	838.812	1413.238	1219.333	1641.323	1032.135	1226.923	1090.078	1081.938	1089.405	912.310	868.727	981.588	978.162	1031.733	1180.156	1298.531	612.900
1338	1476.795	1033.382	1107.439	1901.227	836.654	2099.125	720.667	1529.800	772.333	861.939	690.619	765.718	498.080	607.019	2133.707	2232.943	1647.000	1454.412	2967.380	1311.289	1255.000	1007.267	1106.303	1334.533	1650.649	1370.949	1063.964	962.667	646.857	971.406	909.618	1226.194	1138.156	1017.923	1446.500	2087.619	1319.923	1363.357	2036.211	1455.273	982.270	1110.622	1095.250	860.231	1313.038	803.750	1160.429	1094.429	1536.412	944.942	1589.115	1040.804	1024.812	978.027	876.143	816.455	945.029	934.513	972.267	1078.062	1199.875	584.467
1339	1313.295	985.206	1008.219	2189.409	814.692	2134.188	719.000	1485.680	902.303	890.485	659.595	756.026	476.600	599.885	1998.195	1897.486	1517.969	1565.823	2924.240	1230.956	1247.147	932.356	1039.879	1189.733	1501.243	1442.051	1034.429	940.852	619.743	913.531	868.529	1262.387	1032.219	1015.128	1427.091	1806.048	1247.564	1226.071	1692.421	1294.291	946.351	1016.513	1134.688	798.654	1285.808	760.969	1051.476	964.048	1386.029	909.692	1514.615	985.706	939.000	895.811	854.095	754.000	930.529	972.459	966.400	928.406	1140.312	560.367
1340	1295.364	932.471	972.024	2379.341	856.327	2222.625	738.333	1388.080	1089.455	818.030	686.786	811.462	500.360	604.000	1800.146	1616.143	1359.031	1724.823	2947.100	1164.200	1186.706	883.511	980.242	1059.844	1457.784	1691.897	963.750	935.000	579.514	855.562	848.471	1347.903	941.844	981.692	1392.545	1560.071	1196.282	1169.821	1401.842	1156.964	912.189	893.946	1163.000	789.538	1167.962	776.531	953.048	906.048	1257.647	899.731	1406.462	938.902	875.500	809.432	890.214	741.045	882.206	1014.541	932.600	806.281	1135.406	548.083
1341	1194.386	887.147	912.463	2529.318	846.942	2263.781	726.769	1236.240	1178.030	758.788	672.095	807.846	493.200	595.115	1697.683	1488.229	1272.375	1674.412	2808.620	1104.778	1136.677	875.844	939.788	978.044	1318.595	1753.077	992.143	902.926	565.543	833.938	804.059	1339.355	903.531	929.256	1394.705	1416.357	1104.333	1128.107	1308.421	1091.091	852.189	838.892	1148.375	793.462	1111.000	899.125	869.333	835.952	1196.618	876.000	1343.423	932.431	843.656	763.568	1044.786	681.727	844.912	999.216	897.233	767.156	1082.938	527.017
1342	1148.455	912.294	914.561	2728.477	821.212	2130.938	727.897	1196.440	1098.212	743.515	666.071	776.615	505.520	620.038	1733.927	1465.914	1259.188	1636.912	2666.580	1097.000	1111.853	826.311	902.394	1030.600	1265.486	1598.564	966.036	913.926	567.714	830.062	796.000	1260.065	864.125	952.333	1364.932	1324.381	1095.821	1186.321	1333.895	1056.182	846.784	837.757	1141.625	782.077	1144.885	1080.719	843.762	838.000	1242.294	829.923	1402.846	962.961	866.688	752.730	1086.357	699.955	875.382	964.189	882.267	738.281	1103.344	509.617
1343	1082.432	896.471	888.927	2766.318	757.288	2173.562	695.846	1183.040	1001.788	688.182	626.143	742.128	480.160	632.654	1712.463	1548.629	1252.062	1609.529	2785.720	1111.311	1121.118	826.267	872.515	1040.022	1296.405	1402.051	965.286	906.593	559.400	891.062	785.794	1167.742	844.344	914.410	1299.091	1242.190	1104.795	1176.179	1343.263	1046.382	822.513	839.135	1065.125	761.000	1119.500	1053.438	786.667	858.810	1249.265	793.250	1351.423	989.176	839.844	735.946	989.905	675.523	874.824	932.351	850.433	769.844	1156.562	518.850
1344	1009.841	876.765	880.439	2723.159	766.712	2151.844	685.026	1062.520	981.424	651.394	626.857	700.974	458.320	605.423	1591.293	1473.771	1193.438	1563.882	2681.780	1103.822	1072.177	811.644	881.394	994.756	1207.459	1467.667	941.607	854.518	547.514	916.125	767.441	1215.806	862.562	922.667	1242.205	1225.976	1090.000	1146.500	1261.579	1041.854	807.459	839.216	1064.375	754.885	1140.846	975.406	760.286	845.429	1178.147	769.962	1242.500	973.275	840.656	744.892	919.714	683.136	841.412	916.162	816.567	738.344	1089.656	485.450
1345	950.568	871.235	838.805	2728.114	789.269	2304.406	673.974	879.080	1075.000	625.909	636.333	739.718	472.240	581.712	1519.439	1434.800	1103.125	1628.677	2543.220	1080.600	1065.294	810.867	874.121	974.533	1222.243	1549.256	940.536	905.704	541.000	873.312	734.294	1227.000	856.062	870.872	1334.205	1192.262	1063.744	1143.821	1200.579	1045.582	800.622	834.919	1129.750	768.000	1073.423	933.938	744.286	802.095	1133.853	736.808	1278.423	971.235	832.656	703.892	971.833	678.682	819.794	976.243	818.167	697.125	1047.312	493.950
1346	969.545	923.000	856.317	2587.364	877.635	2118.312	667.308	808.920	1361.576	638.636	667.857	797.615	473.320	604.538	1362.049	1319.171	1063.469	1693.882	2542.460	1081.378	1101.588	850.933	944.606	959.400	1192.649	2105.974	924.929	883.704	518.743	845.781	738.118	1708.516	855.594	914.564	1523.886	1202.571	1124.205	1159.321	1027.789	1033.382	838.595	813.919	1142.188	840.462	1092.154	930.531	776.429	803.762	1033.441	773.885	1238.962	928.333	859.000	674.135	1063.500	660.659	783.941	1001.973	840.367	711.531	1064.438	505.417
1347	907.591	996.088	859.610	2215.955	898.404	1794.562	697.590	613.560	1551.455	596.697	682.595	878.205	466.120	646.885	1168.610	1238.086	1002.625	1781.088	2147.100	1058.911	1092.353	869.711	959.091	931.689	1251.622	2603.949	873.214	928.926	533.114	806.344	722.029	2605.839	866.844	946.128	1677.750	1234.857	1176.231	1084.357	939.526	1059.073	852.892	803.784	1144.625	921.923	1128.500	900.406	875.333	866.714	937.912	736.538	1259.808	972.196	932.750	700.459	1133.524	648.114	762.618	1016.973	880.533	768.625	1084.469	533.683
1348	878.932	1029.647	897.439	2185.773	934.365	1726.375	712.872	624.640	1568.909	590.606	706.214	890.026	511.920	698.077	1189.244	1239.171	1023.375	1778.471	2313.800	1127.089	1084.912	919.222	990.273	968.000	1278.514	2636.231	882.750	932.741	579.114	846.281	777.382	2766.774	933.062	987.410	1748.523	1229.381	1226.538	1192.536	986.316	1105.345	888.189	842.081	1146.375	937.615	1155.923	940.844	882.714	893.048	933.853	765.558	1253.654	1043.686	953.938	722.000	1212.595	667.023	771.971	1027.892	957.767	810.438	1104.125	581.650
1349	907.159	939.912	932.293	2689.500	894.404	2027.406	698.231	697.840	1481.667	632.636	699.595	876.538	537.560	800.808	1409.366	1374.114	1079.656	1709.353	2383.040	1161.778	1165.588	907.400	1006.424	1030.133	1258.162	2016.923	938.857	929.741	573.457	859.750	778.324	1725.129	926.875	917.410	1715.477	1253.690	1205.205	1400.214	1051.474	1258.182	840.432	868.324	1171.438	869.038	1108.769	1266.219	794.905	823.667	1078.823	784.115	1167.423	1019.176	875.312	730.865	1169.452	721.364	826.853	1088.108	857.900	776.594	1103.031	539.833
1350	878.273	1034.353	929.415	2309.591	957.596	1654.656	751.359	617.720	1735.727	585.849	719.024	1025.846	557.120	863.558	1235.244	1303.743	1014.312	1771.941	2197.080	1193.111	1184.677	947.133	1076.091	1064.267	1244.459	2534.333	939.964	967.370	601.743	857.750	829.000	2570.903	932.375	990.846	2043.682	1329.762	1331.897	1507.857	1014.263	1283.255	915.108	856.432	1181.750	1043.615	1182.231	1281.562	865.857	902.571	1036.088	762.788	1195.577	1092.373	978.219	745.081	1188.952	690.500	825.118	1052.081	943.133	805.156	1129.438	567.400
1351	1161.182	1166.118	1147.537	2560.659	1070.000	1820.719	891.513	757.280	1730.212	728.455	923.833	1267.128	726.680	1149.769	1546.707	1527.914	1278.062	1878.912	2365.580	1403.267	1806.500	1077.489	1335.909	1949.556	1441.297	2573.744	1017.357	1138.556	688.829	1069.812	1027.177	2344.064	1290.250	1118.513	2319.864	1782.286	1486.000	1753.571	1447.632	2133.073	1760.405	995.838	1410.562	1177.615	1250.231	1328.062	1155.238	1048.238	1319.941	1000.788	1388.038	1340.294	1069.156	995.730	1317.119	848.477	1090.823	1134.865	1077.800	1032.219	1416.656	739.817
1352	1307.523	1233.971	1271.951	3139.159	1206.769	2010.344	1057.615	808.440	1558.697	884.545	1170.381	1456.692	791.680	1269.481	1972.049	1814.657	1559.125	1892.853	2195.840	1707.822	2382.706	1128.644	1412.333	3691.978	1583.622	2316.590	1164.000	1268.074	782.686	1252.719	1290.647	2035.387	1558.688	1163.462	2393.045	1982.286	1673.949	2031.464	1787.368	3093.964	2828.135	1255.811	1616.062	1699.038	1362.808	1360.031	1420.714	1202.571	1542.941	1197.942	1535.385	1841.569	1126.969	1171.703	1339.571	1045.364	1313.029	1275.027	1190.700	1317.094	1705.250	904.633
1353	1201.477	1175.677	1143.049	3200.705	1173.865	1826.500	1035.564	707.360	1458.727	895.424	1317.881	1437.128	726.200	1233.269	1921.561	1814.429	1546.094	1823.471	1957.120	1630.244	2452.088	1149.800	1291.849	3915.933	1541.811	2160.205	1155.357	1228.037	761.800	1167.125	1204.971	1873.000	1452.250	1097.846	2210.091	1868.024	1663.641	1857.643	1719.579	3075.000	2857.000	1195.784	1506.500	1525.269	1305.808	1271.188	1310.952	1142.714	1477.823	1140.788	1499.115	1820.608	1101.125	1101.270	1236.214	997.045	1225.912	1179.459	1159.200	1266.688	1661.875	841.683
1354	1123.864	1165.735	1042.293	3159.250	1054.096	1660.000	919.256	659.320	1276.970	858.667	1190.524	1297.872	664.680	1079.038	1964.122	1828.371	1507.469	1747.294	1638.260	1455.622	2241.088	1161.178	1160.121	3919.200	1451.459	1853.949	1116.679	1139.185	720.229	1101.000	1113.529	1721.000	1295.000	1008.359	1972.659	1609.667	1598.051	1652.000	1581.789	2814.400	2742.892	1265.135	1344.938	1315.385	1290.885	1192.656	1140.190	1092.190	1501.118	1091.462	1391.462	1695.882	1094.188	1047.541	1115.667	947.932	1193.618	1126.486	1094.067	1107.250	1549.719	768.850
